datetime,stock_code_equity,exchange_code_equity,product_type_equity,expiry_date_equity,right_equity,strike_price_equity,open_equity,high_equity,low_equity,close_equity,volume_equity,open_interest_equity,count_equity,stock_code_futures,exchange_code_futures,product_type_futures,expiry_date_futures,right_futures,strike_price_futures,open_futures,high_futures,low_futures,close_futures,volume_futures,open_interest_futures,count_futures,call_open_interest,put_open_interest
07-11-2022 12:05,NIFTY,NSE,0,0,0,0,18141.5,18141.5,18134.85,18139.1,0,0,8717,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207,18212,18204,18210.05,7150,11625950,2420,40068150,34278600
07-11-2022 12:10,NIFTY,NSE,0,0,0,0,18139.7,18148,18138.8,18146.6,0,0,8718,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.45,18215.95,18208.35,18213.1,9500,11616150,2425,40028350,34409250
07-11-2022 12:15,NIFTY,NSE,0,0,0,0,18146.75,18147.2,18138.6,18146,0,0,8719,NIFTY,NFO,Futures,24-Nov-22,Others,0,18209.9,18212.55,18209.9,18210,8350,11612150,2430,40199200,34501250
07-11-2022 12:20,NIFTY,NSE,0,0,0,0,18146,18150.65,18140.9,18144,0,0,8720,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208,18208,18203.8,18204,7400,11632800,2435,39741300,30971600
07-11-2022 12:25,NIFTY,NSE,0,0,0,0,18144.1,18149,18140.95,18145.15,0,0,8721,NIFTY,NFO,Futures,24-Nov-22,Others,0,18210.75,18214,18209.7,18211.85,2900,11633650,2440,39745550,31058450
07-11-2022 12:30,NIFTY,NSE,0,0,0,0,18144.4,18151.45,18142.05,18143.25,0,0,8722,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.85,18217.4,18212,18216.55,7600,11613650,2445,39836300,31159450
07-11-2022 12:35,NIFTY,NSE,0,0,0,0,18143.35,18146.75,18123.05,18125.45,0,0,8723,NIFTY,NFO,Futures,24-Nov-22,Others,0,18193,18196.4,18188.65,18188.8,18000,11607750,2450,40184750,31025850
07-11-2022 12:40,NIFTY,NSE,0,0,0,0,18125.2,18125.45,18114.65,18118.8,0,0,8724,NIFTY,NFO,Futures,24-Nov-22,Others,0,18184.2,18189.8,18183.05,18186.9,19700,11591800,2455,40432450,30982900
07-11-2022 12:45,NIFTY,NSE,0,0,0,0,18118.5,18119.45,18113.8,18116.5,0,0,8725,NIFTY,NFO,Futures,24-Nov-22,Others,0,18181.7,18185,18181,18181.8,13600,11569450,2460,40897950,31019600
07-11-2022 12:50,NIFTY,NSE,0,0,0,0,18116.75,18129.25,18114.4,18127.65,0,0,8726,NIFTY,NFO,Futures,24-Nov-22,Others,0,18191.8,18195.9,18191,18191.7,10700,11577750,2465,41336150,30717350
07-11-2022 12:55,NIFTY,NSE,0,0,0,0,18128.05,18128.3,18113.3,18113.3,0,0,8727,NIFTY,NFO,Futures,24-Nov-22,Others,0,18176.8,18178.95,18173.45,18177.25,21900,11586400,2470,41563750,30715150
07-11-2022 13:00,NIFTY,NSE,0,0,0,0,18113.2,18121.05,18111.15,18116.2,0,0,8728,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.5,18186.85,18179.5,18186.85,6450,11585000,2475,41916000,30719700
07-11-2022 13:05,NIFTY,NSE,0,0,0,0,18116.85,18123.9,18103.15,18104.55,0,0,8729,NIFTY,NFO,Futures,24-Nov-22,Others,0,18171.5,18173.65,18169,18172,12050,11597200,2480,42652050,30467700
07-11-2022 13:10,NIFTY,NSE,0,0,0,0,18104.15,18108.9,18102.65,18106.4,0,0,8730,NIFTY,NFO,Futures,24-Nov-22,Others,0,18172.6,18178.95,18171.1,18178.5,9600,11593000,2485,42962900,30482350
07-11-2022 13:15,NIFTY,NSE,0,0,0,0,18106.3,18114.45,18105.2,18109.1,0,0,8731,NIFTY,NFO,Futures,24-Nov-22,Others,0,18173.1,18175.6,18171,18173.1,5500,11588900,2490,43334200,30378450
07-11-2022 13:20,NIFTY,NSE,0,0,0,0,18109.35,18118.2,18105.05,18116.2,0,0,8732,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180,18182.95,18172,18172,12650,11610150,2495,43618950,30249850
07-11-2022 13:25,NIFTY,NSE,0,0,0,0,18115.2,18115.2,18084.75,18085.7,0,0,8733,NIFTY,NFO,Futures,24-Nov-22,Others,0,18150,18152,18142.25,18148.75,58350,11616250,2500,43860350,29518200
07-11-2022 13:30,NIFTY,NSE,0,0,0,0,18086.25,18089.9,18073.75,18074.25,0,0,8734,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.9,18136,18127.9,18129.75,68900,11636000,2505,44295550,26733950
07-11-2022 13:35,NIFTY,NSE,0,0,0,0,18073.9,18078.85,18064.9,18072.5,0,0,8735,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.35,18138.25,18130,18135,23550,11643500,2510,45496450,26059100
07-11-2022 13:40,NIFTY,NSE,0,0,0,0,18073.35,18085.9,18073.1,18081.95,0,0,8736,NIFTY,NFO,Futures,24-Nov-22,Others,0,18136.3,18145,18136.2,18144.95,7350,11675750,2515,46220050,26163150
07-11-2022 13:45,NIFTY,NSE,0,0,0,0,18082.6,18088.65,18082.2,18087.95,0,0,8737,NIFTY,NFO,Futures,24-Nov-22,Others,0,18146,18153.05,18146,18153.05,17200,11679350,2520,46242200,26950950
07-11-2022 13:50,NIFTY,NSE,0,0,0,0,18087.55,18100.75,18087.1,18097.3,0,0,8738,NIFTY,NFO,Futures,24-Nov-22,Others,0,18165.2,18169.8,18157.3,18158.4,24900,11669350,2525,46101900,27514450
07-11-2022 13:55,NIFTY,NSE,0,0,0,0,18097.75,18097.75,18086.95,18090.4,0,0,8739,NIFTY,NFO,Futures,24-Nov-22,Others,0,18159.8,18161.95,18157.15,18160.6,5200,11662300,2530,45849650,28598300
07-11-2022 14:00,NIFTY,NSE,0,0,0,0,18090.3,18114.25,18089.25,18113.1,0,0,8740,NIFTY,NFO,Futures,24-Nov-22,Others,0,18185.95,18194.15,18185.95,18193,48500,11654950,2535,44994950,28755450
07-11-2022 14:05,NIFTY,NSE,0,0,0,0,18113.6,18129.25,18113.6,18127.15,0,0,8741,NIFTY,NFO,Futures,24-Nov-22,Others,0,18203.35,18207,18202.2,18205.25,22750,11640200,2540,44084050,29192350
07-11-2022 14:10,NIFTY,NSE,0,0,0,0,18126.95,18132.75,18118.55,18127.45,0,0,8742,NIFTY,NFO,Futures,24-Nov-22,Others,0,18212,18213.8,18207,18213.4,21250,11637450,2545,43247250,29907350
07-11-2022 14:15,NIFTY,NSE,0,0,0,0,18127.8,18135.4,18124.65,18129.05,0,0,8743,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207.85,18213.95,18207.8,18213.15,8700,11652200,2550,42421300,30401650
07-11-2022 14:20,NIFTY,NSE,0,0,0,0,18128.25,18140.6,18125.9,18136.75,0,0,8744,NIFTY,NFO,Futures,24-Nov-22,Others,0,18225.25,18226.45,18220.85,18223.9,24950,11661200,2555,42051900,30653900
07-11-2022 14:25,NIFTY,NSE,0,0,0,0,18136.8,18146.6,18132.45,18145.75,0,0,8745,NIFTY,NFO,Futures,24-Nov-22,Others,0,18231.95,18236.65,18230.05,18231.1,46000,11679100,2560,40435750,30952250
07-11-2022 14:30,NIFTY,NSE,0,0,0,0,18145.1,18160.6,18137.15,18159.55,0,0,8746,NIFTY,NFO,Futures,24-Nov-22,Others,0,18246.8,18253.1,18245.25,18246.9,69250,11711150,2565,38436400,31649300
07-11-2022 14:35,NIFTY,NSE,0,0,0,0,18158.1,18175.45,18155.75,18172.9,0,0,8747,NIFTY,NFO,Futures,24-Nov-22,Others,0,18255,18258,18247.4,18248.25,35600,11716950,2570,37115100,32069000
07-11-2022 14:40,NIFTY,NSE,0,0,0,0,18172.9,18178.95,18167.65,18173.35,0,0,8748,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.55,18254,18249,18250,18900,11705800,2575,36193850,32775350
07-11-2022 14:45,NIFTY,NSE,0,0,0,0,18174.05,18174.7,18160.65,18171.1,0,0,8749,NIFTY,NFO,Futures,24-Nov-22,Others,0,18248.05,18252,18247,18249.85,13250,11703950,2580,35905400,33112900
07-11-2022 14:50,NIFTY,NSE,0,0,0,0,18172.1,18172.25,18163.7,18170.35,0,0,8750,NIFTY,NFO,Futures,24-Nov-22,Others,0,18247,18257.3,18246.45,18255.95,18000,11720050,2585,35763750,33097100
07-11-2022 14:55,NIFTY,NSE,0,0,0,0,18170.65,18178.2,18170.1,18171.05,0,0,8751,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.75,18253.3,18246.05,18246.05,9950,11719350,2590,35617500,32937400
07-11-2022 15:00,NIFTY,NSE,0,0,0,0,18171.25,18181.8,18158.2,18181.4,0,0,8752,NIFTY,NFO,Futures,24-Nov-22,Others,0,18249.05,18271.55,18249.05,18269.75,87650,11728900,2595,35276550,32538500
07-11-2022 15:05,NIFTY,NSE,0,0,0,0,18181.65,18206.95,18181.65,18203.15,0,0,8753,NIFTY,NFO,Futures,24-Nov-22,Others,0,18269.3,18271.5,18264.4,18269.9,32800,11722700,2600,33846050,32491350
07-11-2022 15:10,NIFTY,NSE,0,0,0,0,18201.75,18205.1,18191.95,18200.4,0,0,8754,NIFTY,NFO,Futures,24-Nov-22,Others,0,18259.4,18265,18258.1,18264,17950,11683750,2605,33023200,32626000
07-11-2022 15:15,NIFTY,NSE,0,0,0,0,18200.1,18204.15,18195.05,18202.15,0,0,8755,NIFTY,NFO,Futures,24-Nov-22,Others,0,18262.85,18263,18259.05,18262.95,14250,11666500,2610,31847000,32309150
07-11-2022 15:20,NIFTY,NSE,0,0,0,0,18201.8,18206.5,18201.2,18205.5,0,0,8756,NIFTY,NFO,Futures,24-Nov-22,Others,0,18260.7,18263,18259.2,18261.65,39450,11657700,2615,31031100,31560950
07-11-2022 15:25,NIFTY,NSE,0,0,0,0,18205.55,18218.6,18200.85,18216.35,0,0,8757,NIFTY,NFO,Futures,24-Nov-22,Others,0,18268.7,18269.05,18264.2,18266.35,56300,11633100,2620,28859600,30833050
09-11-2022 09:15,NIFTY,NSE,0,0,0,0,18288.25,18288.25,18249.7,18251.15,0,0,8786,NIFTY,NFO,Futures,24-Nov-22,Others,0,18353.5,18353.5,18310.6,18310.6,319250,11440900,2625,25473150,29574950
09-11-2022 09:20,NIFTY,NSE,0,0,0,0,18249.55,18265.95,18239.75,18255.6,0,0,8787,NIFTY,NFO,Futures,24-Nov-22,Others,0,18323.95,18332.55,18321.1,18327,69850,11593350,2630,26380900,35793450
09-11-2022 09:25,NIFTY,NSE,0,0,0,0,18254.5,18259.35,18236.55,18241.9,0,0,8788,NIFTY,NFO,Futures,24-Nov-22,Others,0,18309.2,18312,18305,18305,34050,11609100,2635,27377600,37350850
09-11-2022 09:30,NIFTY,NSE,0,0,0,0,18242.15,18242.4,18229.15,18236.65,0,0,8789,NIFTY,NFO,Futures,24-Nov-22,Others,0,18295.1,18307.5,18295.1,18305,36800,11649150,2640,30091650,39215100
09-11-2022 09:35,NIFTY,NSE,0,0,0,0,18236.65,18252.4,18230.2,18231.45,0,0,8790,NIFTY,NFO,Futures,24-Nov-22,Others,0,18292.9,18297.9,18291,18292,21750,11674150,2645,31453550,41415650
09-11-2022 09:40,NIFTY,NSE,0,0,0,0,18231.5,18240.85,18220.8,18226.8,0,0,8791,NIFTY,NFO,Futures,24-Nov-22,Others,0,18287.2,18291.75,18282,18289.35,36450,11679650,2650,31976750,41922550
09-11-2022 09:45,NIFTY,NSE,0,0,0,0,18226.25,18245.6,18223.05,18245.6,0,0,8792,NIFTY,NFO,Futures,24-Nov-22,Others,0,18294.65,18311,18294.25,18308,35650,11700650,2655,33076750,42830900
09-11-2022 09:50,NIFTY,NSE,0,0,0,0,18245.6,18252.75,18241.9,18251.95,0,0,8793,NIFTY,NFO,Futures,24-Nov-22,Others,0,18313.6,18314.25,18308.5,18310.2,37400,11705900,2660,32757900,44214650
09-11-2022 09:55,NIFTY,NSE,0,0,0,0,18250.95,18251.65,18231.45,18231.75,0,0,8794,NIFTY,NFO,Futures,24-Nov-22,Others,0,18298.2,18300.35,18293.2,18300,33400,11712550,2665,32896850,44818000
09-11-2022 10:00,NIFTY,NSE,0,0,0,0,18231.8,18236.4,18217.05,18219.6,0,0,8795,NIFTY,NFO,Futures,24-Nov-22,Others,0,18280.1,18285,18275,18278,27050,11731450,2670,33738050,44585600
09-11-2022 10:05,NIFTY,NSE,0,0,0,0,18219.25,18223.85,18205.2,18218.65,0,0,8796,NIFTY,NFO,Futures,24-Nov-22,Others,0,18286.1,18287.45,18279.05,18286.75,29850,11742850,2675,35155250,43543400
09-11-2022 10:10,NIFTY,NSE,0,0,0,0,18218.35,18229.45,18212.1,18213.55,0,0,8797,NIFTY,NFO,Futures,24-Nov-22,Others,0,18278.4,18278.55,18274.75,18274.8,21500,11747800,2680,35083950,43847750
09-11-2022 10:15,NIFTY,NSE,0,0,0,0,18213.1,18226.85,18207.3,18225.65,0,0,8798,NIFTY,NFO,Futures,24-Nov-22,Others,0,18286.4,18292.05,18286.2,18288,16400,11775350,2685,35860750,44015850
09-11-2022 10:20,NIFTY,NSE,0,0,0,0,18225.55,18227.05,18208.3,18210.7,0,0,8799,NIFTY,NFO,Futures,24-Nov-22,Others,0,18274.35,18277.15,18272.8,18274.9,7850,11793950,2690,36248450,44378800
09-11-2022 10:25,NIFTY,NSE,0,0,0,0,18210.2,18212.4,18203.75,18210.5,0,0,8800,NIFTY,NFO,Futures,24-Nov-22,Others,0,18276.05,18277.9,18270.05,18272.35,12200,11792700,2695,36633550,43747950
09-11-2022 10:30,NIFTY,NSE,0,0,0,0,18210.65,18218.35,18202.75,18217.45,0,0,8801,NIFTY,NFO,Futures,24-Nov-22,Others,0,18282.75,18285,18281.95,18284.9,10500,11807200,2700,36871850,43645900
09-11-2022 10:35,NIFTY,NSE,0,0,0,0,18217.75,18219.65,18210.9,18218.7,0,0,8802,NIFTY,NFO,Futures,24-Nov-22,Others,0,18279.5,18284.2,18279.4,18281.7,11050,11824100,2705,37002700,43820750
09-11-2022 10:40,NIFTY,NSE,0,0,0,0,18218.6,18222.8,18205.05,18206.2,0,0,8803,NIFTY,NFO,Futures,24-Nov-22,Others,0,18271.8,18271.8,18265.35,18268,24100,11834600,2710,37118350,43900700
09-11-2022 10:45,NIFTY,NSE,0,0,0,0,18204.55,18214.7,18202.7,18206.85,0,0,8804,NIFTY,NFO,Futures,24-Nov-22,Others,0,18272.35,18273.05,18268.8,18272.3,12950,11833850,2715,37623500,44058500
09-11-2022 10:50,NIFTY,NSE,0,0,0,0,18206.25,18214.75,18203.2,18205.5,0,0,8805,NIFTY,NFO,Futures,24-Nov-22,Others,0,18269.9,18272.3,18268.05,18271,12000,11861250,2720,37958400,44168600
09-11-2022 10:55,NIFTY,NSE,0,0,0,0,18205.55,18208.75,18193.35,18193.8,0,0,8806,NIFTY,NFO,Futures,24-Nov-22,Others,0,18258,18262,18257.05,18260.9,24350,11868300,2725,38189700,43363750
09-11-2022 11:00,NIFTY,NSE,0,0,0,0,18194.05,18200.55,18185.55,18190.45,0,0,8807,NIFTY,NFO,Futures,24-Nov-22,Others,0,18257.6,18259,18252.25,18257,22000,11886350,2730,39226250,42602550
09-11-2022 11:05,NIFTY,NSE,0,0,0,0,18189.95,18197.25,18189.1,18193.85,0,0,8808,NIFTY,NFO,Futures,24-Nov-22,Others,0,18260,18260.05,18257.5,18257.5,15350,11893900,2735,39750900,43024750
09-11-2022 11:10,NIFTY,NSE,0,0,0,0,18193.7,18195.65,18184.05,18186.2,0,0,8809,NIFTY,NFO,Futures,24-Nov-22,Others,0,18248,18252.35,18247.4,18251.5,13750,11899600,2740,39987550,43054800
09-11-2022 11:15,NIFTY,NSE,0,0,0,0,18186,18191,18184.25,18189.75,0,0,8810,NIFTY,NFO,Futures,24-Nov-22,Others,0,18252,18254.8,18251.55,18253.3,15850,11877300,2745,40653850,43082650
09-11-2022 11:20,NIFTY,NSE,0,0,0,0,18190.05,18196.95,18187.55,18192.05,0,0,8811,NIFTY,NFO,Futures,24-Nov-22,Others,0,18254.95,18262.95,18254.95,18261.7,11850,11913000,2750,40866900,43159850
09-11-2022 11:25,NIFTY,NSE,0,0,0,0,18191.8,18196.15,18186.5,18190.55,0,0,8812,NIFTY,NFO,Futures,24-Nov-22,Others,0,18256.35,18257.25,18253.55,18253.95,4400,11920350,2755,41182850,43110150
09-11-2022 11:30,NIFTY,NSE,0,0,0,0,18190.6,18196.5,18186.15,18191.45,0,0,8813,NIFTY,NFO,Futures,24-Nov-22,Others,0,18256,18259.3,18250.65,18251.6,21650,11926750,2760,41485850,43150300
09-11-2022 11:35,NIFTY,NSE,0,0,0,0,18191.55,18191.6,18179.8,18181.85,0,0,8814,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.5,18250.5,18247.05,18248.8,5150,11956100,2765,42145400,42966000
09-11-2022 11:40,NIFTY,NSE,0,0,0,0,18181.4,18186.15,18176.2,18176.2,0,0,8815,NIFTY,NFO,Futures,24-Nov-22,Others,0,18246,18246,18242.2,18244.4,17550,11965250,2770,42468950,43129700
09-11-2022 11:45,NIFTY,NSE,0,0,0,0,18175.55,18184.95,18174.55,18183.95,0,0,8816,NIFTY,NFO,Futures,24-Nov-22,Others,0,18247.05,18249.75,18246.35,18249,7550,11958050,2775,42983850,42742400
09-11-2022 11:50,NIFTY,NSE,0,0,0,0,18182.9,18193.75,18182.5,18192.55,0,0,8817,NIFTY,NFO,Futures,24-Nov-22,Others,0,18257,18259.95,18255.5,18256.6,25800,11981100,2780,43126600,42801850
09-11-2022 11:55,NIFTY,NSE,0,0,0,0,18192.3,18202.45,18190.75,18200.65,0,0,8818,NIFTY,NFO,Futures,24-Nov-22,Others,0,18274.85,18275,18271,18273,14450,11987850,2785,43091750,42797350
09-11-2022 12:00,NIFTY,NSE,0,0,0,0,18200.8,18202.85,18192.15,18192.15,0,0,8819,NIFTY,NFO,Futures,24-Nov-22,Others,0,18265.05,18266.65,18257.15,18257.2,10550,11990300,2790,43243300,43155550
09-11-2022 12:05,NIFTY,NSE,0,0,0,0,18191.75,18192.1,18184.65,18184.65,0,0,8820,NIFTY,NFO,Futures,24-Nov-22,Others,0,18257.15,18259.45,18255,18259,6400,12000250,2795,43358350,43175450
09-11-2022 12:10,NIFTY,NSE,0,0,0,0,18184.55,18191.05,18183.5,18189.9,0,0,8821,NIFTY,NFO,Futures,24-Nov-22,Others,0,18259.75,18263.85,18256,18256,18400,11998450,2800,43478650,43270450
09-11-2022 12:15,NIFTY,NSE,0,0,0,0,18190.2,18190.4,18168.1,18177.8,0,0,8822,NIFTY,NFO,Futures,24-Nov-22,Others,0,18244.6,18250,18243.7,18247.55,14050,11983950,2805,43540600,42719200
09-11-2022 12:20,NIFTY,NSE,0,0,0,0,18178.2,18181.75,18176.4,18177.6,0,0,8823,NIFTY,NFO,Futures,24-Nov-22,Others,0,18247,18248.85,18245,18246,4700,11986250,2810,43965900,42754450
09-11-2022 12:25,NIFTY,NSE,0,0,0,0,18177.3,18179.6,18175.7,18176.1,0,0,8824,NIFTY,NFO,Futures,24-Nov-22,Others,0,18244.95,18247.25,18243,18245.3,8450,11989700,2815,44010250,42738600
09-11-2022 12:30,NIFTY,NSE,0,0,0,0,18176.1,18178.65,18172.65,18178.65,0,0,8825,NIFTY,NFO,Futures,24-Nov-22,Others,0,18246,18257.2,18245.65,18255.5,20100,11999450,2820,44182100,39379850
09-11-2022 12:35,NIFTY,NSE,0,0,0,0,18179.5,18185.25,18175.25,18183.45,0,0,8826,NIFTY,NFO,Futures,24-Nov-22,Others,0,18256.5,18258,18255.05,18255.05,5650,12004900,2825,44398350,39342900
09-11-2022 12:40,NIFTY,NSE,0,0,0,0,18183.85,18188.75,18182.95,18185.35,0,0,8827,NIFTY,NFO,Futures,24-Nov-22,Others,0,18260,18261.05,18257.65,18261.05,6550,12014650,2830,44604200,39452400
09-11-2022 12:45,NIFTY,NSE,0,0,0,0,18185.35,18195.3,18185.25,18195.15,0,0,8828,NIFTY,NFO,Futures,24-Nov-22,Others,0,18270,18274.25,18267,18267,15250,12026100,2835,44623250,39617800
09-11-2022 12:50,NIFTY,NSE,0,0,0,0,18194.75,18195.55,18186.2,18192.05,0,0,8829,NIFTY,NFO,Futures,24-Nov-22,Others,0,18265.55,18268.35,18263,18263,6100,12032550,2840,44557150,39832400
09-11-2022 12:55,NIFTY,NSE,0,0,0,0,18191.95,18192.35,18180.7,18185.1,0,0,8830,NIFTY,NFO,Futures,24-Nov-22,Others,0,18257.1,18260.05,18256.5,18257.35,5600,11969950,2845,44496400,39792000
09-11-2022 13:00,NIFTY,NSE,0,0,0,0,18185.55,18186.25,18175.85,18183.05,0,0,8831,NIFTY,NFO,Futures,24-Nov-22,Others,0,18257.9,18264.95,18256.9,18264.95,4900,11967200,2850,44934850,40073000
09-11-2022 13:05,NIFTY,NSE,0,0,0,0,18183.4,18198,18183.15,18187.75,0,0,8832,NIFTY,NFO,Futures,24-Nov-22,Others,0,18264,18265,18260.15,18262.6,12900,11967900,2855,44747300,40022350
09-11-2022 13:10,NIFTY,NSE,0,0,0,0,18187.85,18191.35,18183.1,18190.7,0,0,8833,NIFTY,NFO,Futures,24-Nov-22,Others,0,18267.55,18271,18267.55,18269.7,14650,11966350,2860,45022900,40111600
09-11-2022 13:15,NIFTY,NSE,0,0,0,0,18190.85,18191.7,18180.8,18181.1,0,0,8834,NIFTY,NFO,Futures,24-Nov-22,Others,0,18264.15,18264.5,18255,18260,9100,11961300,2865,45332350,40135700
09-11-2022 13:20,NIFTY,NSE,0,0,0,0,18181.15,18184.75,18170.5,18175.05,0,0,8835,NIFTY,NFO,Futures,24-Nov-22,Others,0,18251.85,18255,18251.8,18253,4400,11960500,2870,45506800,40093100
09-11-2022 13:25,NIFTY,NSE,0,0,0,0,18175.2,18181.55,18166.5,18180.35,0,0,8836,NIFTY,NFO,Futures,24-Nov-22,Others,0,18259.65,18265,18256.75,18259,24250,11964400,2875,46057800,39925750
09-11-2022 13:30,NIFTY,NSE,0,0,0,0,18180.25,18180.75,18170.75,18175.85,0,0,8837,NIFTY,NFO,Futures,24-Nov-22,Others,0,18252.6,18255.55,18251.45,18252.25,4000,11989000,2880,46478900,40126100
09-11-2022 13:35,NIFTY,NSE,0,0,0,0,18176.65,18186.55,18175.75,18186.35,0,0,8838,NIFTY,NFO,Futures,24-Nov-22,Others,0,18261.45,18267.9,18261.2,18267,11650,11989250,2885,46356900,40073000
09-11-2022 13:40,NIFTY,NSE,0,0,0,0,18186.25,18198.45,18185.9,18198.1,0,0,8839,NIFTY,NFO,Futures,24-Nov-22,Others,0,18273.65,18279.9,18273.65,18277.65,24500,11979450,2890,45933550,40093050
09-11-2022 13:45,NIFTY,NSE,0,0,0,0,18198.3,18199.25,18190.15,18191.1,0,0,8840,NIFTY,NFO,Futures,24-Nov-22,Others,0,18268,18269.25,18264.65,18266,10000,11997500,2895,45770750,40081350
09-11-2022 13:50,NIFTY,NSE,0,0,0,0,18190.55,18207.55,18188.25,18206.45,0,0,8841,NIFTY,NFO,Futures,24-Nov-22,Others,0,18285,18295.65,18285,18293.45,53250,12002700,2900,45659000,40150950
09-11-2022 13:55,NIFTY,NSE,0,0,0,0,18206.7,18212.95,18193.35,18193.35,0,0,8842,NIFTY,NFO,Futures,24-Nov-22,Others,0,18277.6,18279.15,18271.7,18276,11950,12021100,2905,44000750,40525600
09-11-2022 14:00,NIFTY,NSE,0,0,0,0,18193.15,18198.7,18189.75,18198.5,0,0,8843,NIFTY,NFO,Futures,24-Nov-22,Others,0,18281.65,18285,18281.05,18284.45,10550,12018800,2910,44340550,40700650
09-11-2022 14:05,NIFTY,NSE,0,0,0,0,18197.85,18199.4,18184.4,18192.55,0,0,8844,NIFTY,NFO,Futures,24-Nov-22,Others,0,18272,18279.9,18272,18278.15,13100,12023100,2915,44428050,40521850
09-11-2022 14:10,NIFTY,NSE,0,0,0,0,18193.35,18204.7,18190.25,18203.65,0,0,8845,NIFTY,NFO,Futures,24-Nov-22,Others,0,18287.95,18289.9,18285,18285,12000,12029850,2920,44468050,40641700
09-11-2022 14:15,NIFTY,NSE,0,0,0,0,18203.95,18212,18201,18210.65,0,0,8846,NIFTY,NFO,Futures,24-Nov-22,Others,0,18290.75,18294,18288.95,18289,22800,12021250,2925,44223250,40886950
09-11-2022 14:20,NIFTY,NSE,0,0,0,0,18210.05,18210.7,18181.1,18190.05,0,0,8847,NIFTY,NFO,Futures,24-Nov-22,Others,0,18265.1,18271.35,18262.8,18268,9950,12018250,2930,44205700,40571500
09-11-2022 14:25,NIFTY,NSE,0,0,0,0,18190.35,18196.05,18189.65,18194.6,0,0,8848,NIFTY,NFO,Futures,24-Nov-22,Others,0,18271,18272.8,18265.1,18269.1,13650,12006200,2935,44556950,40130000
09-11-2022 14:30,NIFTY,NSE,0,0,0,0,18194.55,18196.05,18188.4,18191.9,0,0,8849,NIFTY,NFO,Futures,24-Nov-22,Others,0,18270,18270,18262.05,18264,7250,12016250,2940,44789350,40051200
09-11-2022 14:35,NIFTY,NSE,0,0,0,0,18191.7,18193.5,18186.05,18188.85,0,0,8850,NIFTY,NFO,Futures,24-Nov-22,Others,0,18266,18267,18263.6,18267,2400,12021650,2945,44746950,40014500
09-11-2022 14:40,NIFTY,NSE,0,0,0,0,18189.7,18195.45,18151.65,18152.25,0,0,8851,NIFTY,NFO,Futures,24-Nov-22,Others,0,18233.7,18234.95,18217.7,18223.4,118000,12037600,2950,44934150,39609500
09-11-2022 14:45,NIFTY,NSE,0,0,0,0,18151.95,18158.8,18139.1,18141.2,0,0,8852,NIFTY,NFO,Futures,24-Nov-22,Others,0,18212.95,18217.75,18205.2,18207,104750,12042100,2955,45273100,35745650
09-11-2022 14:50,NIFTY,NSE,0,0,0,0,18141.1,18146.85,18123.5,18128.45,0,0,8853,NIFTY,NFO,Futures,24-Nov-22,Others,0,18194.05,18198,18189,18193,59000,12049150,2960,46232750,35110300
09-11-2022 14:55,NIFTY,NSE,0,0,0,0,18128.8,18130.8,18118.65,18128.65,0,0,8854,NIFTY,NFO,Futures,24-Nov-22,Others,0,18190,18205.9,18187.25,18202,34650,12072800,2965,47446300,34166350
09-11-2022 15:00,NIFTY,NSE,0,0,0,0,18128.2,18143.35,18127.35,18143.35,0,0,8855,NIFTY,NFO,Futures,24-Nov-22,Others,0,18200.15,18218.1,18196.15,18217.1,70700,12090500,2970,47702250,33707950
09-11-2022 15:05,NIFTY,NSE,0,0,0,0,18144.35,18178.2,18144.35,18178.2,0,0,8856,NIFTY,NFO,Futures,24-Nov-22,Others,0,18234.4,18238,18233.05,18234.8,38600,12117100,2975,47091800,33107500
09-11-2022 15:10,NIFTY,NSE,0,0,0,0,18178.5,18187,18175.05,18185.35,0,0,8857,NIFTY,NFO,Futures,24-Nov-22,Others,0,18244.05,18246.85,18239.15,18241,34350,12158500,2980,44269650,32411050
09-11-2022 15:15,NIFTY,NSE,0,0,0,0,18184.9,18185.5,18170,18171.75,0,0,8858,NIFTY,NFO,Futures,24-Nov-22,Others,0,18230.8,18234.25,18224.65,18226.4,31600,12212600,2985,41652900,32168200
09-11-2022 15:20,NIFTY,NSE,0,0,0,0,18171.35,18171.4,18148.05,18151.95,0,0,8859,NIFTY,NFO,Futures,24-Nov-22,Others,0,18205,18212,18204.65,18206.35,32250,12222550,2990,40095800,31228850
09-11-2022 15:25,NIFTY,NSE,0,0,0,0,18152.65,18152.65,18139.4,18139.4,0,0,8860,NIFTY,NFO,Futures,24-Nov-22,Others,0,18204,18204,18196.25,18197,70950,12230700,2995,38989900,30361750
