datetime,stock_code_equity,exchange_code_equity,product_type_equity,expiry_date_equity,right_equity,strike_price_equity,open_equity,high_equity,low_equity,close_equity,volume_equity,open_interest_equity,count_equity,stock_code_futures,exchange_code_futures,product_type_futures,expiry_date_futures,right_futures,strike_price_futures,open_futures,high_futures,low_futures,close_futures,volume_futures,open_interest_futures,count_futures,call_open_interest,put_open_interest,return,log_return,vol_30,atr_14,oi_change,basis,vol_oi_ratio_equity,vol_oi_ratio_futures,close_equity_lag_1,close_equity_lag_5,return_lag_1,return_lag_5
07-11-2022 10:15,NIFTY,NSE,0,0,0,0,18156.8,18156.8,18138.2,18138.25,0,0,8695,NIFTY,NFO,Futures,24-Nov-22,Others,0,18193.5,18196.0,18190.5,18195.4,37900,11576950,2310,36188400,32970000,-0.0010079007300395348,-0.0010084090035351943,0.0013593546791984168,19.71071428571434,606350.0,57.150000000001455,0.0,0.0032737462566784638,18156.55,18159.0,-0.0004734340206384857,-0.0003935891754720533
07-11-2022 10:20,NIFTY,NSE,0,0,0,0,18138.9,18142.55,18129.5,18135.8,0,0,8696,NIFTY,NFO,Futures,24-Nov-22,Others,0,18190.1,18191.6,18186.5,18188.25,13000,11567700,2315,37370250,32510150,-0.00013507367028242623,-0.0001350827935521796,0.0013604319062453544,19.803571428571427,722000.0,52.45000000000073,0.0,0.0011238188123984187,18138.25,18153.65,-0.0010079007300395348,-0.00029461974778344224
07-11-2022 10:25,NIFTY,NSE,0,0,0,0,18135.15,18141.9,18128.7,18138.65,0,0,8697,NIFTY,NFO,Futures,24-Nov-22,Others,0,18188.95,18191.7,18185.7,18188.7,18350,11585800,2320,37813450,32355550,0.00015714774093233963,0.00015713539451955654,0.001357826710707382,18.30000000000005,288600.0,50.04999999999927,0.0,0.0015838352479901907,18135.8,18153.25,-0.00013507367028242623,-2.2034136385906677e-05
07-11-2022 10:30,NIFTY,NSE,0,0,0,0,18138.25,18144.95,18135.45,18144.05,0,0,8698,NIFTY,NFO,Futures,24-Nov-22,Others,0,18192.35,18198.0,18192.05,18195.15,18600,11606050,2325,38168400,32450600,0.0002977068304419461,0.00029766252455672523,0.0013564479889199576,16.057142857143067,450000.0,51.10000000000218,0.0,0.001602612292501558,18138.65,18165.15,0.00015714774093233963,0.0006555300015149701
07-11-2022 10:35,NIFTY,NSE,0,0,0,0,18144.25,18151.5,18139.75,18141.15,0,0,8699,NIFTY,NFO,Futures,24-Nov-22,Others,0,18191.0,18192.75,18188.1,18188.95,12500,11635050,2330,38599700,32519850,-0.0001598320110448581,-0.00015984478554193594,0.001357233012128949,15.550000000000312,500550.0,47.79999999999927,0.0,0.001074339940581266,18144.05,18156.55,0.0002977068304419461,-0.0004734340206384857
07-11-2022 10:40,NIFTY,NSE,0,0,0,0,18141.1,18147.25,18137.0,18140.65,0,0,8700,NIFTY,NFO,Futures,24-Nov-22,Others,0,18195.2,18195.2,18192.0,18195.1,2950,11632750,2335,38730750,32542500,-2.7561648517360204e-05,-2.7562028346573865e-05,0.001355045531727942,15.442857142857454,153700.0,54.44999999999709,0.0,0.0002535943561415524,18141.15,18138.25,-0.0001598320110448581,-0.0010079007300395348
07-11-2022 10:45,NIFTY,NSE,0,0,0,0,18140.5,18144.4,18135.3,18139.35,0,0,8701,NIFTY,NFO,Futures,24-Nov-22,Others,0,18190.1,18192.55,18178.9,18181.75,43850,11646950,2340,38970700,32573850,-7.166226127530706e-05,-7.166482913783257e-05,0.0013372918924751355,13.86428571428613,271300.0,42.400000000001455,0.0,0.0037649338440592737,18140.65,18135.8,-2.7561648517360204e-05,-0.00013507367028242623
07-11-2022 10:50,NIFTY,NSE,0,0,0,0,18138.65,18138.65,18124.65,18130.5,0,0,8702,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.7,18181.5,18177.1,18177.5,13350,11639950,2345,38954350,32008400,-0.0004878895881053058,-0.0004880086449563701,0.0013324521093907723,13.596428571428987,-581800.0,47.0,0.0,0.0011469120445610124,18139.35,18138.65,-7.166226127530706e-05,0.00015714774093233963
07-11-2022 10:55,NIFTY,NSE,0,0,0,0,18130.65,18130.65,18126.05,18128.3,0,0,8703,NIFTY,NFO,Futures,24-Nov-22,Others,0,18178.15,18180.0,18175.0,18178.8,10600,11641750,2350,39130200,31785400,-0.00012134248917572421,-0.00012134985177116702,0.001332262391526711,12.821428571429092,-47150.0,50.5,0.0,0.0009105159524542313,18130.5,18144.05,-0.0004878895881053058,0.0002977068304419461
07-11-2022 11:00,NIFTY,NSE,0,0,0,0,18127.3,18131.3,18116.0,18119.8,0,0,8704,NIFTY,NFO,Futures,24-Nov-22,Others,0,18165.6,18174.0,18165.0,18171.85,25250,11648800,2355,39491150,31131450,-0.00046888014871770967,-0.0004689901073876088,0.001335405084275292,13.110714285714753,-293000.0,52.04999999999927,0.0,0.0021676050608126964,18128.3,18141.15,-0.00012134248917572421,-0.0001598320110448581
07-11-2022 11:05,NIFTY,NSE,0,0,0,0,18119.95,18134.55,18119.6,18134.5,0,0,8705,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.0,18185.65,18178.0,18184.0,17950,11668100,2360,39919100,31652950,0.0008112672325302217,0.0008109383331404441,0.0013420063818986203,13.078571428571845,949450.0,49.5,0.0,0.0015383822954566472,18119.8,18140.65,-0.00046888014871770967,-2.7561648517360204e-05
07-11-2022 11:10,NIFTY,NSE,0,0,0,0,18134.2,18144.8,18133.95,18142.3,0,0,8706,NIFTY,NFO,Futures,24-Nov-22,Others,0,18192.6,18193.3,18190.0,18191.0,14900,11681000,2365,39901500,31974450,0.0004301193857012553,0.0004300269108741376,0.0013432168386581743,12.36428571428587,303900.0,48.70000000000073,0.0,0.0012755756120558504,18134.5,18139.35,0.0008112672325302217,-7.166226127530706e-05
07-11-2022 11:15,NIFTY,NSE,0,0,0,0,18142.25,18145.0,18135.55,18142.85,0,0,8707,NIFTY,NFO,Futures,24-Nov-22,Others,0,18197.8,18199.95,18195.7,18198.0,10000,11686200,2370,39883450,32399100,3.031589159041559e-05,3.0315432073061222e-05,0.001337614792720779,11.892857142857403,406600.0,55.150000000001455,0.0,0.0008557100806327051,18142.3,18130.5,0.0004301193857012553,-0.0004878895881053058
07-11-2022 11:20,NIFTY,NSE,0,0,0,0,18143.5,18151.3,18142.95,18145.25,0,0,8708,NIFTY,NFO,Futures,24-Nov-22,Others,0,18202.0,18202.75,18198.0,18199.05,6200,11692250,2375,39852300,32377200,0.00013228351664706928,0.0001322747679542111,0.0013347304488788804,11.639285714285766,-53050.0,53.79999999999927,0.0,0.0005302657289858044,18142.85,18128.3,3.031589159041559e-05,-0.00012134248917572421
07-11-2022 11:25,NIFTY,NSE,0,0,0,0,18145.05,18149.5,18142.2,18146.85,0,0,8709,NIFTY,NFO,Futures,24-Nov-22,Others,0,18196.0,18203.9,18196.0,18203.9,7750,11696050,2380,39764200,32428150,8.817734668853383e-05,8.817345929481768e-05,0.0013170440845498245,10.83214285714296,-37150.0,57.05000000000291,0.0,0.0006626168097249234,18145.25,18119.8,0.00013228351664706928,-0.00046888014871770967
07-11-2022 11:30,NIFTY,NSE,0,0,0,0,18147.0,18154.25,18146.4,18153.1,0,0,8710,NIFTY,NFO,Futures,24-Nov-22,Others,0,18201.05,18210.0,18201.05,18204.0,20400,11691050,2385,39602750,32765350,0.00034441239113114364,0.0003443530947980985,0.0013161789140233669,10.460714285714337,175750.0,50.900000000001455,0.0,0.0017449243870375727,18146.85,18134.5,8.817734668853383e-05,0.0008112672325302217
07-11-2022 11:35,NIFTY,NSE,0,0,0,0,18153.05,18158.35,18147.0,18157.05,0,0,8711,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.25,18216.0,18213.25,18215.1,15700,11697100,2390,39359600,33366700,0.00021759368923213174,0.0002175700191589117,0.0013164801117500839,10.328571428571324,358200.0,58.04999999999927,0.0,0.0013422129124130843,18153.1,18142.3,0.00034441239113114364,0.0004301193857012553
07-11-2022 11:40,NIFTY,NSE,0,0,0,0,18156.65,18159.55,18149.65,18151.7,0,0,8712,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.4,18213.4,18207.05,18209.0,10150,11695250,2395,39541750,33747800,-0.00029465138885442776,-0.0002946948071039458,0.001317252079492092,10.357142857142597,563250.0,57.29999999999927,0.0,0.00086787363520458,18157.05,18142.85,0.00021759368923213174,3.031589159041559e-05
07-11-2022 11:45,NIFTY,NSE,0,0,0,0,18151.45,18151.65,18137.35,18140.1,0,0,8713,NIFTY,NFO,Futures,24-Nov-22,Others,0,18199.85,18204.05,18197.1,18197.1,11000,11684750,2400,39729700,33900950,-0.0006390586005720067,-0.0006392628855575104,0.0004951095258850768,10.539285714285663,341100.0,57.0,0.0,0.0009413978954279813,18151.7,18145.25,-0.00029465138885442776,0.00013228351664706928
07-11-2022 11:50,NIFTY,NSE,0,0,0,0,18139.65,18144.0,18133.8,18140.8,0,0,8714,NIFTY,NFO,Futures,24-Nov-22,Others,0,18202.25,18208.05,18202.25,18207.8,10700,11658750,2405,39870800,34036300,3.8588541408257626e-05,3.8587796889646815e-05,0.00045505295338002353,10.535714285714286,276450.0,67.0,0.0,0.000917765547956209,18140.1,18146.85,-0.0006390586005720067,8.817734668853383e-05
07-11-2022 11:55,NIFTY,NSE,0,0,0,0,18140.5,18150.7,18139.1,18141.05,0,0,8715,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.25,18208.4,18205.5,18205.5,3300,11646100,2410,39839550,34083350,1.378109013927542e-05,1.3780995180925125e-05,0.0004386567596522951,10.714285714285714,15800.0,64.45000000000073,0.0,0.00028335663583889577,18140.8,18153.1,3.8588541408257626e-05,0.00034441239113114364
07-11-2022 12:00,NIFTY,NSE,0,0,0,0,18140.5,18146.5,18135.65,18142.35,0,0,8716,NIFTY,NFO,Futures,24-Nov-22,Others,0,18209.7,18210.85,18204.3,18205.0,5550,11635000,2415,40017400,34122900,7.166068116237767e-05,7.165811365842399e-05,0.00043325784339001423,10.48928571428561,217400.0,62.650000000001455,0.0,0.0004770089834972941,18141.05,18157.05,1.378109013927542e-05,0.00021759368923213174
07-11-2022 12:05,NIFTY,NSE,0,0,0,0,18141.5,18141.5,18134.85,18139.1,0,0,8717,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207.0,18212.0,18204.0,18210.05,7150,11625950,2420,40068150,34278600,-0.0001791388656926518,-0.00017915491297574264,0.00037909713399314563,10.63571428571413,206450.0,70.95000000000073,0.0,0.0006150034521907068,18142.35,18151.7,7.166068116237767e-05,-0.00029465138885442776
07-11-2022 12:10,NIFTY,NSE,0,0,0,0,18139.7,18148.0,18138.8,18146.6,0,0,8718,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.45,18215.95,18208.35,18213.1,9500,11616150,2425,40028350,34409250,0.00041347145117454076,0.0004133859954089407,0.00038839674954147354,10.199999999999948,90850.0,66.5,0.0,0.000817826834379133,18139.1,18140.1,-0.0001791388656926518,-0.0006390586005720067
07-11-2022 12:15,NIFTY,NSE,0,0,0,0,18146.75,18147.2,18138.6,18146.0,0,0,8719,NIFTY,NFO,Futures,24-Nov-22,Others,0,18209.9,18212.55,18209.9,18210.0,8350,11612150,2430,40199200,34501250,-3.306404505520888e-05,-3.306459168279576e-05,0.0003827366589706628,9.746428571428623,262850.0,64.0,0.0,0.000719074355819176,18146.6,18140.8,0.00041347145117454076,3.8588541408257626e-05
07-11-2022 12:20,NIFTY,NSE,0,0,0,0,18146.0,18150.65,18140.9,18144.0,0,0,8720,NIFTY,NFO,Futures,24-Nov-22,Others,0,18208.0,18208.0,18203.8,18204.0,7400,11632800,2435,39741300,30971600,-0.00011021712774161863,-0.00011022320209557842,0.0003770858090452902,9.667857142857299,-3987550.0,60.0,0.0,0.0006361322608372653,18146.0,18141.05,-3.306404505520888e-05,1.378109013927542e-05
07-11-2022 12:25,NIFTY,NSE,0,0,0,0,18144.1,18149.0,18140.95,18145.15,0,0,8721,NIFTY,NFO,Futures,24-Nov-22,Others,0,18210.75,18214.0,18209.7,18211.85,2900,11633650,2440,39745550,31058450,6.338183421528143e-05,6.337982567169686e-05,0.00037399222269000534,9.567857142857195,91100.0,66.69999999999709,0.0,0.00024927686072068005,18144.0,18142.35,-0.00011021712774161863,7.166068116237767e-05
07-11-2022 12:30,NIFTY,NSE,0,0,0,0,18144.4,18151.45,18142.05,18143.25,0,0,8722,NIFTY,NFO,Futures,24-Nov-22,Others,0,18213.85,18217.4,18212.0,18216.55,7600,11613650,2445,39836300,31159450,-0.00010471117626476012,-0.00010471665886270702,0.00037434615196052685,9.642857142857403,191750.0,73.29999999999927,0.0,0.0006544023063892655,18145.15,18139.1,6.338183421528143e-05,-0.0001791388656926518
07-11-2022 12:35,NIFTY,NSE,0,0,0,0,18143.35,18146.75,18123.05,18125.45,0,0,8723,NIFTY,NFO,Futures,24-Nov-22,Others,0,18193.0,18196.4,18188.65,18188.8,18000,11607750,2450,40184750,31025850,-0.0009810811183221801,-0.000981562693404456,0.0003916162698475751,10.814285714286077,214850.0,63.349999999998545,0.0,0.0015506879842615508,18143.25,18146.6,-0.00010471117626476012,0.00041347145117454076
07-11-2022 12:40,NIFTY,NSE,0,0,0,0,18125.2,18125.45,18114.65,18118.8,0,0,8724,NIFTY,NFO,Futures,24-Nov-22,Others,0,18184.2,18189.8,18183.05,18186.9,19700,11591800,2455,40432450,30982900,-0.0003668874427945612,-0.0003669547624587312,0.00038832746952979763,11.025000000000416,204750.0,68.10000000000218,0.0,0.001699477070042869,18125.45,18146.0,-0.0009810811183221801,-3.306404505520888e-05
07-11-2022 12:45,NIFTY,NSE,0,0,0,0,18118.5,18119.45,18113.8,18116.5,0,0,8725,NIFTY,NFO,Futures,24-Nov-22,Others,0,18181.7,18185.0,18181.0,18181.8,13600,11569450,2460,40897950,31019600,-0.00012693997394963574,-0.00012694803151002047,0.0003458937656575625,10.617857142857767,502200.0,65.29999999999927,0.0,0.0011755095380066004,18118.8,18144.0,-0.0003668874427945612,-0.00011021712774161863
07-11-2022 12:50,NIFTY,NSE,0,0,0,0,18116.75,18129.25,18114.4,18127.65,0,0,8726,NIFTY,NFO,Futures,24-Nov-22,Others,0,18191.8,18195.9,18191.0,18191.7,10700,11577750,2465,41336150,30717350,0.0006154610437998365,0.0006152717253263997,0.0003653694387683514,10.971428571429247,135950.0,64.04999999999927,0.0,0.0009241863985501157,18116.5,18145.15,-0.00012693997394963574,6.338183421528143e-05
07-11-2022 12:55,NIFTY,NSE,0,0,0,0,18128.05,18128.3,18113.3,18113.3,0,0,8727,NIFTY,NFO,Futures,24-Nov-22,Others,0,18176.8,18178.95,18173.45,18177.25,21900,11586400,2470,41563750,30715150,-0.0007916083993237955,-0.0007919218867031487,0.00039018060114313035,11.02142857142904,225400.0,63.95000000000073,0.0,0.0018901469058424613,18127.65,18143.25,0.0006154610437998365,-0.00010471117626476012
07-11-2022 13:00,NIFTY,NSE,0,0,0,0,18113.2,18121.05,18111.15,18116.2,0,0,8728,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.5,18186.85,18179.5,18186.85,6450,11585000,2475,41916000,30719700,0.0001601033494724735,0.0001600905342990339,0.0003867882613117037,11.00000000000026,356800.0,70.64999999999782,0.0,0.0005567543757656991,18113.3,18125.45,-0.0007916083993237955,-0.0009810811183221801
07-11-2022 13:05,NIFTY,NSE,0,0,0,0,18116.85,18123.9,18103.15,18104.55,0,0,8729,NIFTY,NFO,Futures,24-Nov-22,Others,0,18171.5,18173.65,18169.0,18172.0,12050,11597200,2480,42652050,30467700,-0.0006430708426712339,-0.0006432777014135522,0.0004012627985067885,11.653571428571533,484050.0,67.45000000000073,0.0,0.0010390438175556327,18116.2,18118.8,0.0001601033494724735,-0.0003668874427945612
07-11-2022 13:10,NIFTY,NSE,0,0,0,0,18104.15,18108.9,18102.65,18106.4,0,0,8730,NIFTY,NFO,Futures,24-Nov-22,Others,0,18172.6,18178.95,18171.1,18178.5,9600,11593000,2485,42962900,30482350,0.00010218425754859872,0.00010217903709298257,0.00040240277437898693,11.325000000000207,325500.0,72.09999999999854,0.0,0.0008280858424837538,18104.55,18116.5,-0.0006430708426712339,-0.00012693997394963574
07-11-2022 13:15,NIFTY,NSE,0,0,0,0,18106.3,18114.45,18105.2,18109.1,0,0,8731,NIFTY,NFO,Futures,24-Nov-22,Others,0,18173.1,18175.6,18171.0,18173.1,5500,11588900,2490,43334200,30378450,0.00014911854371923994,0.0001491074266543594,0.00040425188399484776,11.51071428571439,267400.0,64.0,0.0,0.0004745920255941439,18106.4,18127.65,0.00010218425754859872,0.0006154610437998365
07-11-2022 13:20,NIFTY,NSE,0,0,0,0,18109.35,18118.2,18105.05,18116.2,0,0,8732,NIFTY,NFO,Futures,24-Nov-22,Others,0,18180.0,18182.95,18172.0,18172.0,12650,11610150,2495,43618950,30249850,0.00039206807627123474,0.0003919912376663392,0.00040372441329360203,11.792857142857299,156150.0,55.79999999999927,0.0,0.0010895637791446468,18109.1,18113.3,0.00014911854371923994,-0.0007916083993237955
07-11-2022 13:25,NIFTY,NSE,0,0,0,0,18115.2,18115.2,18084.75,18085.7,0,0,8733,NIFTY,NFO,Futures,24-Nov-22,Others,0,18150.0,18152.0,18142.25,18148.75,58350,11616250,2500,43860350,29518200,-0.0016835760258774313,-0.001684994832664565,0.0005045732343880988,13.353571428571481,-490250.0,63.04999999999927,0.0,0.00502313526110963,18116.2,18116.2,0.00039206807627123474,0.0001601033494724735
07-11-2022 13:30,NIFTY,NSE,0,0,0,0,18086.25,18089.9,18073.75,18074.25,0,0,8734,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.9,18136.0,18127.9,18129.75,68900,11636000,2505,44295550,26733950,-0.0006330968665851922,-0.0006332973570308133,0.0005098200917518907,13.810714285714441,-2349050.0,55.5,0.0,0.005921278281086431,18085.7,18104.55,-0.0016835760258774313,-0.0006430708426712339
07-11-2022 13:35,NIFTY,NSE,0,0,0,0,18073.9,18078.85,18064.9,18072.5,0,0,8735,NIFTY,NFO,Futures,24-Nov-22,Others,0,18132.35,18138.25,18130.0,18135.0,23550,11643500,2510,45496450,26059100,-9.682282805645315e-05,-9.682751568905191e-05,0.0004809892670575389,14.232142857142858,526050.0,62.5,0.0,0.002022587536171466,18074.25,18106.4,-0.0006330968665851922,0.00010218425754859872
07-11-2022 13:40,NIFTY,NSE,0,0,0,0,18073.35,18085.9,18073.1,18081.95,0,0,8736,NIFTY,NFO,Futures,24-Nov-22,Others,0,18136.3,18145.0,18136.2,18144.95,7350,11675750,2515,46220050,26163150,0.0005228938995711641,0.0005227572381935849,0.00048489096000514095,14.475000000000104,827650.0,63.0,0.0,0.0006295098276761812,18072.5,18109.1,-9.682282805645315e-05,0.00014911854371923994
07-11-2022 13:45,NIFTY,NSE,0,0,0,0,18082.6,18088.65,18082.2,18087.95,0,0,8737,NIFTY,NFO,Futures,24-Nov-22,Others,0,18146.0,18153.05,18146.0,18153.05,17200,11679350,2520,46242200,26950950,0.00033182261868880403,0.00033176757773921867,0.0004910059327579568,13.242857142857247,809950.0,65.09999999999854,0.0,0.0014726845695450029,18081.95,18116.2,0.0005228938995711641,0.00039206807627123474
07-11-2022 13:50,NIFTY,NSE,0,0,0,0,18087.55,18100.75,18087.1,18097.3,0,0,8738,NIFTY,NFO,Futures,24-Nov-22,Others,0,18165.2,18169.8,18157.3,18158.4,24900,11669350,2525,46101900,27514450,0.0005169187221325533,0.0005167851656731486,0.0005021989545911516,13.44642857142883,423200.0,61.10000000000218,0.0,0.002133794758594544,18087.95,18085.7,0.00033182261868880403,-0.0016835760258774313
07-11-2022 13:55,NIFTY,NSE,0,0,0,0,18097.75,18097.75,18086.95,18090.4,0,0,8739,NIFTY,NFO,Futures,24-Nov-22,Others,0,18159.8,18161.95,18157.15,18160.6,5200,11662300,2530,45849650,28598300,-0.0003812723444932553,-0.0003813450472738867,0.0005038288721283864,13.814285714285818,831600.0,70.19999999999709,0.0,0.00044588113443479123,18097.3,18074.25,0.0005169187221325533,-0.0006330968665851922
07-11-2022 14:00,NIFTY,NSE,0,0,0,0,18090.3,18114.25,18089.25,18113.1,0,0,8740,NIFTY,NFO,Futures,24-Nov-22,Others,0,18185.95,18194.15,18185.95,18193.0,48500,11654950,2535,44994950,28755450,0.0012548091805597572,0.0012540225654857301,0.0005564239957871974,14.539285714285922,-697550.0,79.90000000000146,0.0,0.004161321656350164,18090.4,18072.5,-0.0003812723444932553,-9.682282805645315e-05
07-11-2022 14:05,NIFTY,NSE,0,0,0,0,18113.6,18129.25,18113.6,18127.15,0,0,8741,NIFTY,NFO,Futures,24-Nov-22,Others,0,18203.35,18207.0,18202.2,18205.25,22750,11640200,2540,44084050,29192350,0.0007756816889434859,0.0007753810033830136,0.0005754901356190894,14.585714285714598,-474000.0,78.09999999999854,0.0,0.0019544336047118086,18113.1,18081.95,0.0012548091805597572,0.0005228938995711641
07-11-2022 14:10,NIFTY,NSE,0,0,0,0,18126.95,18132.75,18118.55,18127.45,0,0,8742,NIFTY,NFO,Futures,24-Nov-22,Others,0,18212.0,18213.8,18207.0,18213.4,21250,11637450,2545,43247250,29907350,1.6549760993855855e-05,1.6549624048072322e-05,0.0005738195188732031,14.892857142857663,-121800.0,85.95000000000073,0.0,0.001826001243743153,18127.15,18087.95,0.0007756816889434859,0.00033182261868880403
07-11-2022 14:15,NIFTY,NSE,0,0,0,0,18127.8,18135.4,18124.65,18129.05,0,0,8743,NIFTY,NFO,Futures,24-Nov-22,Others,0,18207.85,18213.95,18207.8,18213.15,8700,11652200,2550,42421300,30401650,8.82639312203004e-05,8.826003618871535e-05,0.0005630932560245119,14.178571428571948,-331650.0,84.10000000000218,0.0,0.0007466400553852444,18127.45,18097.3,1.6549760993855855e-05,0.0005169187221325533
07-11-2022 14:20,NIFTY,NSE,0,0,0,0,18128.25,18140.6,18125.9,18136.75,0,0,8744,NIFTY,NFO,Futures,24-Nov-22,Others,0,18225.25,18226.45,18220.85,18223.9,24950,11661200,2555,42051900,30653900,0.00042473268042186874,0.00042464250702911393,0.0005688661576310781,14.78214285714317,-117150.0,87.15000000000146,0.0,0.0021395737883259194,18129.05,18090.4,8.82639312203004e-05,-0.0003812723444932553
07-11-2022 14:25,NIFTY,NSE,0,0,0,0,18136.8,18146.6,18132.45,18145.75,0,0,8745,NIFTY,NFO,Futures,24-Nov-22,Others,0,18231.95,18236.65,18230.05,18231.1,46000,11679100,2560,40435750,30952250,0.0004962300301873945,0.0004961069487820742,0.0005762536137850075,15.132142857143013,-1317800.0,85.34999999999854,0.0,0.003938659319754149,18136.75,18113.1,0.00042473268042186874,0.0012548091805597572
07-11-2022 14:30,NIFTY,NSE,0,0,0,0,18145.1,18160.6,18137.15,18159.55,0,0,8746,NIFTY,NFO,Futures,24-Nov-22,Others,0,18246.8,18253.1,18245.25,18246.9,69250,11711150,2565,38436400,31649300,0.0007605086590523058,0.0007602196188778124,0.0005923443255394049,15.867857142856987,-1302300.0,87.35000000000218,0.0,0.0059131677151118625,18145.75,18127.15,0.0004962300301873945,0.0007756816889434859
07-11-2022 14:35,NIFTY,NSE,0,0,0,0,18158.1,18175.45,18155.75,18172.9,0,0,8747,NIFTY,NFO,Futures,24-Nov-22,Others,0,18255.0,18258.0,18247.4,18248.25,35600,11716950,2570,37115100,32069000,0.0007351503754224886,0.0007348802847486473,0.0006045147113530241,15.099999999999843,-901600.0,75.34999999999854,0.0,0.003038333095359023,18159.55,18127.45,0.0007605086590523058,1.6549760993855855e-05
07-11-2022 14:40,NIFTY,NSE,0,0,0,0,18172.9,18178.95,18167.65,18173.35,0,0,8748,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.55,18254.0,18249.0,18250.0,18900,11705800,2575,36193850,32775350,2.4762145832468718e-05,2.4761839255596594e-05,0.0006008816074098047,14.753571428571117,-214900.0,76.65000000000146,0.0,0.0016145840852753264,18172.9,18129.05,0.0007351503754224886,8.82639312203004e-05
07-11-2022 14:45,NIFTY,NSE,0,0,0,0,18174.05,18174.7,18160.65,18171.1,0,0,8749,NIFTY,NFO,Futures,24-Nov-22,Others,0,18248.05,18252.0,18247.0,18249.85,13250,11703950,2580,35905400,33112900,-0.00012380766341923977,-0.00012381532822064773,0.0006015384341556151,14.76071428571413,49100.0,78.75,0.0,0.001132096332255663,18173.35,18136.75,2.4762145832468718e-05,0.00042473268042186874
07-11-2022 14:50,NIFTY,NSE,0,0,0,0,18172.1,18172.25,18163.7,18170.35,0,0,8750,NIFTY,NFO,Futures,24-Nov-22,Others,0,18247.0,18257.3,18246.45,18255.95,18000,11720050,2585,35763750,33097100,-4.127433121825508e-05,-4.127518302690247e-05,0.0006010515506488196,14.457142857142442,-157450.0,85.60000000000218,0.0,0.0015358294942573202,18171.1,18145.75,-0.00012380766341923977,0.0004962300301873945
07-11-2022 14:55,NIFTY,NSE,0,0,0,0,18170.65,18178.2,18170.1,18171.05,0,0,8751,NIFTY,NFO,Futures,24-Nov-22,Others,0,18250.75,18253.3,18246.05,18246.05,9950,11719350,2590,35617500,32937400,3.8524299201814216e-05,3.852355716005742e-05,0.0006010475324244397,14.574999999999688,-305950.0,75.0,0.0,0.0008490231242327327,18170.35,18159.55,-4.127433121825508e-05,0.0007605086590523058
07-11-2022 15:00,NIFTY,NSE,0,0,0,0,18171.25,18181.8,18158.2,18181.4,0,0,8752,NIFTY,NFO,Futures,24-Nov-22,Others,0,18249.05,18271.55,18249.05,18269.75,87650,11728900,2595,35276550,32538500,0.0005695873381010852,0.0005694251848039442,0.0006077215423102535,15.285714285713766,-739850.0,88.34999999999854,0.0,0.007472993420270152,18171.05,18172.9,3.8524299201814216e-05,0.0007351503754224886
07-11-2022 15:05,NIFTY,NSE,0,0,0,0,18181.65,18206.95,18181.65,18203.15,0,0,8753,NIFTY,NFO,Futures,24-Nov-22,Others,0,18269.3,18271.5,18264.4,18269.9,32800,11722700,2600,33846050,32491350,0.001196277514382782,0.0011955625445817968,0.000607858801885424,16.32142857142805,-1477650.0,66.75,0.0,0.0027979899854137713,18181.4,18173.35,0.0005695873381010852,2.4762145832468718e-05
07-11-2022 15:10,NIFTY,NSE,0,0,0,0,18201.75,18205.1,18191.95,18200.4,0,0,8754,NIFTY,NFO,Futures,24-Nov-22,Others,0,18259.4,18265.0,18258.1,18264.0,17950,11683750,2605,33023200,32626000,-0.00015107275389147912,-0.00015108416652940353,0.0006028757216374805,15.474999999999325,-688200.0,63.599999999998545,0.0,0.0015363216829937577,18203.15,18171.1,0.001196277514382782,-0.00012380766341923977
07-11-2022 15:15,NIFTY,NSE,0,0,0,0,18200.1,18204.15,18195.05,18202.15,0,0,8755,NIFTY,NFO,Futures,24-Nov-22,Others,0,18262.85,18263.0,18259.05,18262.95,14250,11666500,2610,31847000,32309150,9.615173292898405e-05,9.614711064740264e-05,0.000600714319650153,15.007142857142233,-1493050.0,60.79999999999927,0.0,0.001221445915960578,18200.4,18170.35,-0.00015107275389147912,-4.127433121825508e-05
07-11-2022 15:20,NIFTY,NSE,0,0,0,0,18201.8,18206.5,18201.2,18205.5,0,0,8756,NIFTY,NFO,Futures,24-Nov-22,Others,0,18260.7,18263.0,18259.2,18261.65,39450,11657700,2615,31031100,31560950,0.00018404419258155613,0.00018402725852685573,0.0005945025386795636,14.371428571427844,-1564100.0,56.150000000001455,0.0,0.0033840291494866784,18202.15,18171.05,9.615173292898405e-05,3.8524299201814216e-05
